first_well	second_well	pearsons_coef	first_construct	second_construct	concentration	comparison
D5	D6	0.38395152912052904	NF1 Target 2	no_treatment	0.05	different_construct
D5	D9	0.33718470751630425	NF1 Target 2	no_treatment	0.05	different_construct
D8	D3	0.4050025114197681	NF1 Target 2	no_treatment	0.05	different_construct
D8	D6	0.30922287451373903	NF1 Target 2	no_treatment	0.05	different_construct
D8	D9	0.39863368253630715	NF1 Target 2	no_treatment	0.05	different_construct
E11	D3	0.5936447565728705	NF1 Target 2	no_treatment	0.05	different_construct
E11	D6	0.5638920973913347	NF1 Target 2	no_treatment	0.05	different_construct
E11	D9	0.4738841674464848	NF1 Target 2	no_treatment	0.05	different_construct
F11	D3	0.33977557746580145	NF1 Target 2	no_treatment	0.05	different_construct
F11	D6	0.011340990792980628	NF1 Target 2	no_treatment	0.05	different_construct
F11	D9	0.2527196758022935	NF1 Target 2	no_treatment	0.05	different_construct
G11	D3	0.284490540026555	NF1 Target 2	no_treatment	0.05	different_construct
G11	D6	-0.19006069246216536	NF1 Target 2	no_treatment	0.05	different_construct
G11	D9	0.3156541151260036	NF1 Target 2	no_treatment	0.05	different_construct
B11	G10	0.177668871290107	NF1 Target 2	no_treatment	0.001	different_construct
B11	G4	0.4234165528675604	NF1 Target 2	no_treatment	0.001	different_construct
B11	G7	0.41382896452393153	NF1 Target 2	no_treatment	0.001	different_construct
B2	G10	0.4876595438469517	NF1 Target 2	no_treatment	0.001	different_construct
B2	G4	0.44507243357768944	NF1 Target 2	no_treatment	0.001	different_construct
B2	G7	0.3988212394498496	NF1 Target 2	no_treatment	0.001	different_construct
B5	G10	0.17068034774833712	NF1 Target 2	no_treatment	0.001	different_construct
B5	G4	0.3766733749840349	NF1 Target 2	no_treatment	0.001	different_construct
B5	G7	0.3332444456927751	NF1 Target 2	no_treatment	0.001	different_construct
B8	G10	0.4093544568686188	NF1 Target 2	no_treatment	0.001	different_construct
B8	G4	0.564312331383316	NF1 Target 2	no_treatment	0.001	different_construct
B8	G7	0.676050113033828	NF1 Target 2	no_treatment	0.001	different_construct
C11	G10	-0.03681797304332063	NF1 Target 2	no_treatment	0.001	different_construct
C11	G4	0.13704558848710316	NF1 Target 2	no_treatment	0.001	different_construct
C11	G7	0.23057318909388566	NF1 Target 2	no_treatment	0.001	different_construct
C2	G10	0.1202666282318192	NF1 Target 2	no_treatment	0.001	different_construct
C2	G4	0.3058948014520684	NF1 Target 2	no_treatment	0.001	different_construct
C2	G7	0.37777520441418133	NF1 Target 2	no_treatment	0.001	different_construct
C5	G10	-0.2848835467569221	NF1 Target 2	no_treatment	0.001	different_construct
C5	G4	-0.07386846395818132	NF1 Target 2	no_treatment	0.001	different_construct
C5	G7	-0.05195754103435079	NF1 Target 2	no_treatment	0.001	different_construct
C8	G10	-0.2427216945949016	NF1 Target 2	no_treatment	0.001	different_construct
C8	G4	-0.0022681885116033044	NF1 Target 2	no_treatment	0.001	different_construct
C8	G7	0.11802635575201631	NF1 Target 2	no_treatment	0.001	different_construct
D11	G10	0.035212644258746345	NF1 Target 2	no_treatment	0.001	different_construct
D11	G4	0.26278074899355197	NF1 Target 2	no_treatment	0.001	different_construct
D11	G7	0.369051774687107	NF1 Target 2	no_treatment	0.001	different_construct
D2	G10	0.450425620026454	NF1 Target 2	no_treatment	0.001	different_construct
D2	G4	0.5569676149385901	NF1 Target 2	no_treatment	0.001	different_construct
D2	G7	0.5710745382724491	NF1 Target 2	no_treatment	0.001	different_construct
D5	G10	-0.06691537870950919	NF1 Target 2	no_treatment	0.001	different_construct
D5	G4	0.19392096610774445	NF1 Target 2	no_treatment	0.001	different_construct
D5	G7	0.30164825389389616	NF1 Target 2	no_treatment	0.001	different_construct
D8	G10	0.11155585396264377	NF1 Target 2	no_treatment	0.001	different_construct
D8	G4	0.35367586923357397	NF1 Target 2	no_treatment	0.001	different_construct
D8	G7	0.4407153312294802	NF1 Target 2	no_treatment	0.001	different_construct
E11	G10	0.09942337783933436	NF1 Target 2	no_treatment	0.001	different_construct
E11	G4	0.31269711592075733	NF1 Target 2	no_treatment	0.001	different_construct
E11	G7	0.3006859116907151	NF1 Target 2	no_treatment	0.001	different_construct
F11	G10	0.5149926931157515	NF1 Target 2	no_treatment	0.001	different_construct
F11	G4	0.6509489174102806	NF1 Target 2	no_treatment	0.001	different_construct
F11	G7	0.6109843491416884	NF1 Target 2	no_treatment	0.001	different_construct
G11	G10	0.6731828380455016	NF1 Target 2	no_treatment	0.001	different_construct
G11	G4	0.7026885395361943	NF1 Target 2	no_treatment	0.001	different_construct
G11	G7	0.6888790809220563	NF1 Target 2	no_treatment	0.001	different_construct
B11	G2	0.32818631185840647	NF1 Target 2	no_treatment	0.1	different_construct
B11	G5	0.3938559126851856	NF1 Target 2	no_treatment	0.1	different_construct
B11	G8	0.3295723353525436	NF1 Target 2	no_treatment	0.1	different_construct
B2	G2	0.5900635556022641	NF1 Target 2	no_treatment	0.1	different_construct
B2	G5	0.3038832602713687	NF1 Target 2	no_treatment	0.1	different_construct
B2	G8	0.4131170200774734	NF1 Target 2	no_treatment	0.1	different_construct
B5	G2	0.2526080889528175	NF1 Target 2	no_treatment	0.1	different_construct
B5	G5	0.37435184526259474	NF1 Target 2	no_treatment	0.1	different_construct
B5	G8	0.23761710038418488	NF1 Target 2	no_treatment	0.1	different_construct
B8	G2	0.6083778694652295	NF1 Target 2	no_treatment	0.1	different_construct
B8	G5	0.5365424903313752	NF1 Target 2	no_treatment	0.1	different_construct
B8	G8	0.6168981640796123	NF1 Target 2	no_treatment	0.1	different_construct
C11	G2	0.12024121360714973	NF1 Target 2	no_treatment	0.1	different_construct
C11	G5	0.303448445511239	NF1 Target 2	no_treatment	0.1	different_construct
C11	G8	0.08579471828210365	NF1 Target 2	no_treatment	0.1	different_construct
C2	G2	0.23007842144687216	NF1 Target 2	no_treatment	0.1	different_construct
C2	G5	0.26821250116550327	NF1 Target 2	no_treatment	0.1	different_construct
C2	G8	0.3324092491874974	NF1 Target 2	no_treatment	0.1	different_construct
C5	G2	-0.17577675383263047	NF1 Target 2	no_treatment	0.1	different_construct
C5	G5	0.07048926965675789	NF1 Target 2	no_treatment	0.1	different_construct
C5	G8	-0.1973497950488215	NF1 Target 2	no_treatment	0.1	different_construct
C8	G2	-0.011987790973634643	NF1 Target 2	no_treatment	0.1	different_construct
C8	G5	0.039044971510318244	NF1 Target 2	no_treatment	0.1	different_construct
C8	G8	-0.043327847565975304	NF1 Target 2	no_treatment	0.1	different_construct
D11	G2	0.23687543269150466	NF1 Target 2	no_treatment	0.1	different_construct
D11	G5	0.4058726261837256	NF1 Target 2	no_treatment	0.1	different_construct
D11	G8	0.21495117540782174	NF1 Target 2	no_treatment	0.1	different_construct
D2	G2	0.5561853753520638	NF1 Target 2	no_treatment	0.1	different_construct
D2	G5	0.525057352150272	NF1 Target 2	no_treatment	0.1	different_construct
D2	G8	0.6228861913497746	NF1 Target 2	no_treatment	0.1	different_construct
D5	G2	0.12689709691249154	NF1 Target 2	no_treatment	0.1	different_construct
D5	G5	0.19404148699782148	NF1 Target 2	no_treatment	0.1	different_construct
D5	G8	0.23532024053235384	NF1 Target 2	no_treatment	0.1	different_construct
D8	G2	0.27483775723198944	NF1 Target 2	no_treatment	0.1	different_construct
D8	G5	0.3960354883153302	NF1 Target 2	no_treatment	0.1	different_construct
D8	G8	0.3528702387616616	NF1 Target 2	no_treatment	0.1	different_construct
E11	G2	0.29284476153091443	NF1 Target 2	no_treatment	0.1	different_construct
E11	G5	0.3647247738182893	NF1 Target 2	no_treatment	0.1	different_construct
E11	G8	0.16267754299910347	NF1 Target 2	no_treatment	0.1	different_construct
F11	G2	0.5727681062563701	NF1 Target 2	no_treatment	0.1	different_construct
F11	G5	0.5940831877879016	NF1 Target 2	no_treatment	0.1	different_construct
F11	G8	0.5731069319003905	NF1 Target 2	no_treatment	0.1	different_construct
G11	G2	0.6503267649929235	NF1 Target 2	no_treatment	0.1	different_construct
G11	G5	0.642127564360777	NF1 Target 2	no_treatment	0.1	different_construct
G11	G8	0.7579954120583314	NF1 Target 2	no_treatment	0.1	different_construct
B11	G3	0.39512798167525276	NF1 Target 2	no_treatment	0.01	different_construct
B11	G6	0.41674535906266824	NF1 Target 2	no_treatment	0.01	different_construct
B11	G9	0.23834747604449313	NF1 Target 2	no_treatment	0.01	different_construct
B2	G3	0.26641841809349937	NF1 Target 2	no_treatment	0.01	different_construct
B2	G6	0.39051512860095783	NF1 Target 2	no_treatment	0.01	different_construct
B2	G9	0.34728179188497943	NF1 Target 2	no_treatment	0.01	different_construct
B5	G3	0.29197915338532876	NF1 Target 2	no_treatment	0.01	different_construct
B5	G6	0.26820966322480017	NF1 Target 2	no_treatment	0.01	different_construct
B5	G9	0.21934350759235116	NF1 Target 2	no_treatment	0.01	different_construct
B8	G3	0.5521120210026415	NF1 Target 2	no_treatment	0.01	different_construct
B8	G6	0.5924981968641797	NF1 Target 2	no_treatment	0.01	different_construct
B8	G9	0.47227445610170826	NF1 Target 2	no_treatment	0.01	different_construct
C11	G3	0.25151592913807086	NF1 Target 2	no_treatment	0.01	different_construct
C11	G6	0.14384820248515623	NF1 Target 2	no_treatment	0.01	different_construct
C11	G9	0.016463574630910482	NF1 Target 2	no_treatment	0.01	different_construct
C2	G3	0.33562059308480147	NF1 Target 2	no_treatment	0.01	different_construct
C2	G6	0.2459532328407665	NF1 Target 2	no_treatment	0.01	different_construct
C2	G9	0.22587941580738563	NF1 Target 2	no_treatment	0.01	different_construct
C5	G3	0.017907135974411327	NF1 Target 2	no_treatment	0.01	different_construct
C5	G6	-0.14465117513665054	NF1 Target 2	no_treatment	0.01	different_construct
C5	G9	-0.21392731438193555	NF1 Target 2	no_treatment	0.01	different_construct
C8	G3	0.033798690344295106	NF1 Target 2	no_treatment	0.01	different_construct
C8	G6	-0.021773972915376583	NF1 Target 2	no_treatment	0.01	different_construct
C8	G9	-0.11291200359490916	NF1 Target 2	no_treatment	0.01	different_construct
D11	G3	0.3724882136137462	NF1 Target 2	no_treatment	0.01	different_construct
D11	G6	0.21498383612010108	NF1 Target 2	no_treatment	0.01	different_construct
D11	G9	0.10786920972380716	NF1 Target 2	no_treatment	0.01	different_construct
D2	G3	0.5874781208584448	NF1 Target 2	no_treatment	0.01	different_construct
D2	G6	0.4716793481105422	NF1 Target 2	no_treatment	0.01	different_construct
D2	G9	0.6330140603651345	NF1 Target 2	no_treatment	0.01	different_construct
D5	G3	0.23068557933366618	NF1 Target 2	no_treatment	0.01	different_construct
D5	G6	0.299062713023392	NF1 Target 2	no_treatment	0.01	different_construct
D5	G9	0.10006952764959255	NF1 Target 2	no_treatment	0.01	different_construct
D8	G3	0.38168405112380216	NF1 Target 2	no_treatment	0.01	different_construct
D8	G6	0.3338407886690283	NF1 Target 2	no_treatment	0.01	different_construct
D8	G9	0.2942603777282479	NF1 Target 2	no_treatment	0.01	different_construct
E11	G3	0.3125132922748794	NF1 Target 2	no_treatment	0.01	different_construct
E11	G6	0.17319237960051437	NF1 Target 2	no_treatment	0.01	different_construct
E11	G9	0.10475770943997989	NF1 Target 2	no_treatment	0.01	different_construct
F11	G3	0.6195435060069958	NF1 Target 2	no_treatment	0.01	different_construct
F11	G6	0.49376404937122614	NF1 Target 2	no_treatment	0.01	different_construct
F11	G9	0.6180960775520429	NF1 Target 2	no_treatment	0.01	different_construct
G11	G3	0.7127802833001761	NF1 Target 2	no_treatment	0.01	different_construct
G11	G6	0.6574467444146318	NF1 Target 2	no_treatment	0.01	different_construct
G11	G9	0.7726698400518319	NF1 Target 2	no_treatment	0.01	different_construct
B10	B4	0.47821195900146496	Scramble	Scramble	0.005	same_construct
B10	B6	0.2647970071338828	Scramble	Scramble	0.005	same_construct
B3	B7	0.5486972147039949	Scramble	Scramble	0.05	same_construct
B3	B9	0.566987444430572	Scramble	Scramble	0.05	same_construct
B4	B6	0.2518495003678406	Scramble	Scramble	0.005	same_construct
B7	B9	0.6236950612383804	Scramble	Scramble	0.05	same_construct
E10	E4	0.4696832565801405	Scramble	Scramble	0.001	same_construct
E10	E7	0.564224404467792	Scramble	Scramble	0.001	same_construct
E2	E5	0.5628282461057789	Scramble	Scramble	0.1	same_construct
E2	E8	0.5562912648653411	Scramble	Scramble	0.1	same_construct
E3	E6	0.7078162203268622	Scramble	Scramble	0.01	same_construct
E3	E9	0.747434170072294	Scramble	Scramble	0.01	same_construct
E4	E7	0.6771214477201323	Scramble	Scramble	0.001	same_construct
E5	E8	0.72297776578175	Scramble	Scramble	0.1	same_construct
E6	E9	0.7839375514184357	Scramble	Scramble	0.01	same_construct
C10	C4	0.5456176868510711	NF1 Target 1	NF1 Target 1	0.005	same_construct
C10	C7	0.5939447299886539	NF1 Target 1	NF1 Target 1	0.005	same_construct
C3	C6	0.5411746419611705	NF1 Target 1	NF1 Target 1	0.05	same_construct
C3	C9	0.6608607951012477	NF1 Target 1	NF1 Target 1	0.05	same_construct
C4	C7	0.507841348580362	NF1 Target 1	NF1 Target 1	0.005	same_construct
C6	C9	0.6718109850704187	NF1 Target 1	NF1 Target 1	0.05	same_construct
F10	F4	0.5854412192058921	NF1 Target 1	NF1 Target 1	0.001	same_construct
F10	F7	0.6322039512848524	NF1 Target 1	NF1 Target 1	0.001	same_construct
F2	F5	0.7115409646667731	NF1 Target 1	NF1 Target 1	0.1	same_construct
F2	F8	0.7657992890116262	NF1 Target 1	NF1 Target 1	0.1	same_construct
F3	F6	0.5901263674210672	NF1 Target 1	NF1 Target 1	0.01	same_construct
F3	F9	0.5366796212489578	NF1 Target 1	NF1 Target 1	0.01	same_construct
F4	F7	0.6082753529564446	NF1 Target 1	NF1 Target 1	0.001	same_construct
F5	F8	0.7564731162301291	NF1 Target 1	NF1 Target 1	0.1	same_construct
F6	F9	0.6406973609468629	NF1 Target 1	NF1 Target 1	0.01	same_construct
D10	D4	0.3931133930760163	NF1 Target 2	NF1 Target 2	0.005	same_construct
D10	D7	0.5578975394986442	NF1 Target 2	NF1 Target 2	0.005	same_construct
D3	D6	0.34044560843808835	NF1 Target 2	NF1 Target 2	0.05	same_construct
D3	D9	0.5296518881495098	NF1 Target 2	NF1 Target 2	0.05	same_construct
D4	D7	0.3585783166074351	NF1 Target 2	NF1 Target 2	0.005	same_construct
D6	D9	0.3087685475041216	NF1 Target 2	NF1 Target 2	0.05	same_construct
G10	G4	0.7445440040305689	NF1 Target 2	NF1 Target 2	0.001	same_construct
G10	G7	0.5326851678485167	NF1 Target 2	NF1 Target 2	0.001	same_construct
G2	G5	0.674112991648947	NF1 Target 2	NF1 Target 2	0.1	same_construct
G2	G8	0.7265976865907542	NF1 Target 2	NF1 Target 2	0.1	same_construct
G3	G6	0.6647041651172666	NF1 Target 2	NF1 Target 2	0.01	same_construct
G3	G9	0.7607782990794288	NF1 Target 2	NF1 Target 2	0.01	same_construct
G4	G7	0.7188140271665383	NF1 Target 2	NF1 Target 2	0.001	same_construct
G5	G8	0.650625497382469	NF1 Target 2	NF1 Target 2	0.1	same_construct
G6	G9	0.6611749150422518	NF1 Target 2	NF1 Target 2	0.01	same_construct
B11	B2	0.19670647836083777	no_treatment	no_treatment	0.005	same_construct
B11	B5	0.6059521596436002	no_treatment	no_treatment	0.005	same_construct
B11	B8	0.47123668588362605	no_treatment	no_treatment	0.005	same_construct
B11	C11	0.5504904852986947	no_treatment	no_treatment	0.005	same_construct
B11	C2	0.4676509811485814	no_treatment	no_treatment	0.005	same_construct
B11	C5	0.3830814376127256	no_treatment	no_treatment	0.005	same_construct
B11	C8	0.4274025643396993	no_treatment	no_treatment	0.005	same_construct
B11	D11	0.6246681543930779	no_treatment	no_treatment	0.005	same_construct
B11	D2	0.27605749045594435	no_treatment	no_treatment	0.005	same_construct
B11	D5	0.4932233284433515	no_treatment	no_treatment	0.005	same_construct
B11	D8	0.48149109634756426	no_treatment	no_treatment	0.005	same_construct
B11	E11	0.4603854462603235	no_treatment	no_treatment	0.005	same_construct
B11	F11	0.3660572856182979	no_treatment	no_treatment	0.005	same_construct
B11	G11	0.3219441694524914	no_treatment	no_treatment	0.005	same_construct
B2	B5	0.21973456331010732	no_treatment	no_treatment	0.005	same_construct
B2	B8	0.4750731864991874	no_treatment	no_treatment	0.005	same_construct
B2	C11	0.0922066796490374	no_treatment	no_treatment	0.005	same_construct
B2	C2	0.04374084835241952	no_treatment	no_treatment	0.005	same_construct
B2	C5	-0.2198120409648753	no_treatment	no_treatment	0.005	same_construct
B2	C8	-0.07655220060446967	no_treatment	no_treatment	0.005	same_construct
B2	D11	0.09616554036460159	no_treatment	no_treatment	0.005	same_construct
B2	D2	0.324413902707779	no_treatment	no_treatment	0.005	same_construct
B2	D5	-0.03597594685253799	no_treatment	no_treatment	0.005	same_construct
B2	D8	0.016406321631287066	no_treatment	no_treatment	0.005	same_construct
B2	E11	0.2192584243303138	no_treatment	no_treatment	0.005	same_construct
B2	F11	0.1930651210742429	no_treatment	no_treatment	0.005	same_construct
B2	G11	0.20112396721817138	no_treatment	no_treatment	0.005	same_construct
B5	B8	0.4488023370594055	no_treatment	no_treatment	0.005	same_construct
B5	C11	0.5687227096741965	no_treatment	no_treatment	0.005	same_construct
B5	C2	0.44702712257250315	no_treatment	no_treatment	0.005	same_construct
B5	C5	0.44272092233445764	no_treatment	no_treatment	0.005	same_construct
B5	C8	0.462511090833813	no_treatment	no_treatment	0.005	same_construct
B5	D11	0.5684822374121452	no_treatment	no_treatment	0.005	same_construct
B5	D2	0.22993632633871086	no_treatment	no_treatment	0.005	same_construct
B5	D5	0.4100582382432329	no_treatment	no_treatment	0.005	same_construct
B5	D8	0.3768094387416721	no_treatment	no_treatment	0.005	same_construct
B5	E11	0.5793089616339878	no_treatment	no_treatment	0.005	same_construct
B5	F11	0.3239402852380927	no_treatment	no_treatment	0.005	same_construct
B5	G11	0.20135440396735008	no_treatment	no_treatment	0.005	same_construct
B8	C11	0.3283680507920617	no_treatment	no_treatment	0.005	same_construct
B8	C2	0.4076065946033735	no_treatment	no_treatment	0.005	same_construct
B8	C5	0.12892033073281675	no_treatment	no_treatment	0.005	same_construct
B8	C8	0.3077133812815728	no_treatment	no_treatment	0.005	same_construct
B8	D11	0.4469324939359185	no_treatment	no_treatment	0.005	same_construct
B8	D2	0.5103836867371424	no_treatment	no_treatment	0.005	same_construct
B8	D5	0.38021947714511106	no_treatment	no_treatment	0.005	same_construct
B8	D8	0.4590649510745112	no_treatment	no_treatment	0.005	same_construct
B8	E11	0.46896344833606846	no_treatment	no_treatment	0.005	same_construct
B8	F11	0.5193420871269775	no_treatment	no_treatment	0.005	same_construct
B8	G11	0.5047987189768987	no_treatment	no_treatment	0.005	same_construct
C11	C2	0.23099041908530368	no_treatment	no_treatment	0.005	same_construct
C11	C5	0.485982267307619	no_treatment	no_treatment	0.005	same_construct
C11	C8	0.42539156227742553	no_treatment	no_treatment	0.005	same_construct
C11	D11	0.6651268812085358	no_treatment	no_treatment	0.005	same_construct
C11	D2	0.09874050689202489	no_treatment	no_treatment	0.005	same_construct
C11	D5	0.27827306745819835	no_treatment	no_treatment	0.005	same_construct
C11	D8	0.2901151910346849	no_treatment	no_treatment	0.005	same_construct
C11	E11	0.5332466715512065	no_treatment	no_treatment	0.005	same_construct
C11	F11	0.06932922456257794	no_treatment	no_treatment	0.005	same_construct
C11	G11	0.04070266429940569	no_treatment	no_treatment	0.005	same_construct
C2	C5	0.3974527247345545	no_treatment	no_treatment	0.005	same_construct
C2	C8	0.6089208013622034	no_treatment	no_treatment	0.005	same_construct
C2	D11	0.3710260531152341	no_treatment	no_treatment	0.005	same_construct
C2	D2	0.4757971849695326	no_treatment	no_treatment	0.005	same_construct
C2	D5	0.5761422808671528	no_treatment	no_treatment	0.005	same_construct
C2	D8	0.5730608110434975	no_treatment	no_treatment	0.005	same_construct
C2	E11	0.45820034266413023	no_treatment	no_treatment	0.005	same_construct
C2	F11	0.6154162467706675	no_treatment	no_treatment	0.005	same_construct
C2	G11	0.47025372778317226	no_treatment	no_treatment	0.005	same_construct
C5	C8	0.6581639579403149	no_treatment	no_treatment	0.005	same_construct
C5	D11	0.5299831227209729	no_treatment	no_treatment	0.005	same_construct
C5	D2	0.13127829443874717	no_treatment	no_treatment	0.005	same_construct
C5	D5	0.4524289383674016	no_treatment	no_treatment	0.005	same_construct
C5	D8	0.42987900337941803	no_treatment	no_treatment	0.005	same_construct
C5	E11	0.5233365393683583	no_treatment	no_treatment	0.005	same_construct
C5	F11	0.16186609408582034	no_treatment	no_treatment	0.005	same_construct
C5	G11	-0.03590275983555042	no_treatment	no_treatment	0.005	same_construct
C8	D11	0.4613150667682024	no_treatment	no_treatment	0.005	same_construct
C8	D2	0.2625302061426002	no_treatment	no_treatment	0.005	same_construct
C8	D5	0.6066073200482109	no_treatment	no_treatment	0.005	same_construct
C8	D8	0.5388492303720132	no_treatment	no_treatment	0.005	same_construct
C8	E11	0.5199660901932194	no_treatment	no_treatment	0.005	same_construct
C8	F11	0.33945828584636106	no_treatment	no_treatment	0.005	same_construct
C8	G11	0.1174301395231682	no_treatment	no_treatment	0.005	same_construct
D11	D2	0.2336764712643584	no_treatment	no_treatment	0.005	same_construct
D11	D5	0.3946438170663485	no_treatment	no_treatment	0.005	same_construct
D11	D8	0.45901377293205226	no_treatment	no_treatment	0.005	same_construct
D11	E11	0.594177863920466	no_treatment	no_treatment	0.005	same_construct
D11	F11	0.26414435837446265	no_treatment	no_treatment	0.005	same_construct
D11	G11	0.1946092160942802	no_treatment	no_treatment	0.005	same_construct
D2	D5	0.4186817176870222	no_treatment	no_treatment	0.005	same_construct
D2	D8	0.5234051766681032	no_treatment	no_treatment	0.005	same_construct
D2	E11	0.24725387873835042	no_treatment	no_treatment	0.005	same_construct
D2	F11	0.6705718052326721	no_treatment	no_treatment	0.005	same_construct
D2	G11	0.6790633549783723	no_treatment	no_treatment	0.005	same_construct
D5	D8	0.5708190227546611	no_treatment	no_treatment	0.005	same_construct
D5	E11	0.3139415246575756	no_treatment	no_treatment	0.005	same_construct
D5	F11	0.39171513547457554	no_treatment	no_treatment	0.005	same_construct
D5	G11	0.29535940021695695	no_treatment	no_treatment	0.005	same_construct
D8	E11	0.38878267612255	no_treatment	no_treatment	0.005	same_construct
D8	F11	0.608895522987809	no_treatment	no_treatment	0.005	same_construct
D8	G11	0.4663561037799518	no_treatment	no_treatment	0.005	same_construct
E11	F11	0.3596479691233774	no_treatment	no_treatment	0.005	same_construct
E11	G11	0.1524207784461704	no_treatment	no_treatment	0.005	same_construct
F11	G11	0.7565063594280744	no_treatment	no_treatment	0.005	same_construct
B11	G11	0.3219441694524914	no_treatment	no_treatment	0.05	same_construct
B2	G11	0.20112396721817138	no_treatment	no_treatment	0.05	same_construct
B5	G11	0.20135440396735008	no_treatment	no_treatment	0.05	same_construct
B8	G11	0.5047987189768987	no_treatment	no_treatment	0.05	same_construct
C11	G11	0.04070266429940569	no_treatment	no_treatment	0.05	same_construct
C2	G11	0.47025372778317226	no_treatment	no_treatment	0.05	same_construct
C5	G11	-0.03590275983555042	no_treatment	no_treatment	0.05	same_construct
C8	G11	0.1174301395231682	no_treatment	no_treatment	0.05	same_construct
D11	G11	0.1946092160942802	no_treatment	no_treatment	0.05	same_construct
D2	G11	0.6790633549783723	no_treatment	no_treatment	0.05	same_construct
D5	G11	0.29535940021695695	no_treatment	no_treatment	0.05	same_construct
D8	G11	0.4663561037799518	no_treatment	no_treatment	0.05	same_construct
E11	G11	0.1524207784461704	no_treatment	no_treatment	0.05	same_construct
F11	G11	0.7565063594280744	no_treatment	no_treatment	0.05	same_construct
B11	G11	0.3219441694524914	no_treatment	no_treatment	0.001	same_construct
B2	G11	0.20112396721817138	no_treatment	no_treatment	0.001	same_construct
B5	G11	0.20135440396735008	no_treatment	no_treatment	0.001	same_construct
B8	G11	0.5047987189768987	no_treatment	no_treatment	0.001	same_construct
C11	G11	0.04070266429940569	no_treatment	no_treatment	0.001	same_construct
C2	G11	0.47025372778317226	no_treatment	no_treatment	0.001	same_construct
C5	G11	-0.03590275983555042	no_treatment	no_treatment	0.001	same_construct
C8	G11	0.1174301395231682	no_treatment	no_treatment	0.001	same_construct
D11	G11	0.1946092160942802	no_treatment	no_treatment	0.001	same_construct
D2	G11	0.6790633549783723	no_treatment	no_treatment	0.001	same_construct
D5	G11	0.29535940021695695	no_treatment	no_treatment	0.001	same_construct
D8	G11	0.4663561037799518	no_treatment	no_treatment	0.001	same_construct
E11	G11	0.1524207784461704	no_treatment	no_treatment	0.001	same_construct
F11	G11	0.7565063594280744	no_treatment	no_treatment	0.001	same_construct
B11	G11	0.3219441694524914	no_treatment	no_treatment	0.1	same_construct
B2	G11	0.20112396721817138	no_treatment	no_treatment	0.1	same_construct
B5	G11	0.20135440396735008	no_treatment	no_treatment	0.1	same_construct
B8	G11	0.5047987189768987	no_treatment	no_treatment	0.1	same_construct
C11	G11	0.04070266429940569	no_treatment	no_treatment	0.1	same_construct
C2	G11	0.47025372778317226	no_treatment	no_treatment	0.1	same_construct
C5	G11	-0.03590275983555042	no_treatment	no_treatment	0.1	same_construct
C8	G11	0.1174301395231682	no_treatment	no_treatment	0.1	same_construct
D11	G11	0.1946092160942802	no_treatment	no_treatment	0.1	same_construct
D2	G11	0.6790633549783723	no_treatment	no_treatment	0.1	same_construct
D5	G11	0.29535940021695695	no_treatment	no_treatment	0.1	same_construct
D8	G11	0.4663561037799518	no_treatment	no_treatment	0.1	same_construct
E11	G11	0.1524207784461704	no_treatment	no_treatment	0.1	same_construct
F11	G11	0.7565063594280744	no_treatment	no_treatment	0.1	same_construct
B11	G11	0.3219441694524914	no_treatment	no_treatment	0.01	same_construct
B2	G11	0.20112396721817138	no_treatment	no_treatment	0.01	same_construct
B5	G11	0.20135440396735008	no_treatment	no_treatment	0.01	same_construct
B8	G11	0.5047987189768987	no_treatment	no_treatment	0.01	same_construct
C11	G11	0.04070266429940569	no_treatment	no_treatment	0.01	same_construct
C2	G11	0.47025372778317226	no_treatment	no_treatment	0.01	same_construct
C5	G11	-0.03590275983555042	no_treatment	no_treatment	0.01	same_construct
C8	G11	0.1174301395231682	no_treatment	no_treatment	0.01	same_construct
D11	G11	0.1946092160942802	no_treatment	no_treatment	0.01	same_construct
D2	G11	0.6790633549783723	no_treatment	no_treatment	0.01	same_construct
D5	G11	0.29535940021695695	no_treatment	no_treatment	0.01	same_construct
D8	G11	0.4663561037799518	no_treatment	no_treatment	0.01	same_construct
E11	G11	0.1524207784461704	no_treatment	no_treatment	0.01	same_construct
F11	G11	0.7565063594280744	no_treatment	no_treatment	0.01	same_construct
